2021-01-29,79.258,2217.06,NULL,Zimbabwe
2021-01-30,80.267,2238.657,NULL,Zimbabwe
2021-01-31,81.882,2246.395,NULL,Zimbabwe
2021-02-01,83.025,2257.16,NULL,Zimbabwe
2021-02-02,84.371,2275.057,NULL,Zimbabwe
2021-02-03,85.38,2285.149,NULL,Zimbabwe
2021-02-04,86.659,2299.076,NULL,Zimbabwe
2021-02-05,87.668,2309.841,NULL,Zimbabwe
2021-02-06,88.542,2320.337,NULL,Zimbabwe
2021-02-07,89.215,2324.71,NULL,Zimbabwe
2021-02-08,90.09,2331.842,NULL,Zimbabwe
2021-02-09,91.032,2340.118,NULL,Zimbabwe
2021-02-10,91.772,2345.702,NULL,Zimbabwe
2021-02-11,91.772,2345.702,NULL,Zimbabwe
2021-02-12,93.723,2357.88,NULL,Zimbabwe
2021-02-13,94.06,2361.85,NULL,Zimbabwe
2021-02-14,94.194,2366.425,NULL,Zimbabwe
2021-02-15,94.867,2369.789,NULL,Zimbabwe
2021-02-16,95.136,2376.046,NULL,Zimbabwe
2021-02-17,95.405,2383.313,NULL,Zimbabwe
2021-02-18,95.54,2391.386,NULL,Zimbabwe
2021-02-19,96.213,2402.622,NULL,Zimbabwe
2021-02-20,96.347,2406.525,NULL,Zimbabwe
2021-02-21,96.616,2408.409,NULL,Zimbabwe
2021-02-22,96.953,2412.849,NULL,Zimbabwe
2021-02-23,97.424,2416.079,NULL,Zimbabwe
2021-02-24,97.962,2419.443,NULL,Zimbabwe
2021-02-25,98.096,2421.73,NULL,Zimbabwe
2021-02-26,98.433,2425.094,NULL,Zimbabwe
2021-02-27,98.433,2426.036,NULL,Zimbabwe
2021-02-28,98.433,2428.122,NULL,Zimbabwe
2021-03-01,98.769,2429.871,NULL,Zimbabwe
2021-03-02,99.038,2432.092,NULL,Zimbabwe
2021-03-03,99.442,2434.177,NULL,Zimbabwe
2021-03-04,99.778,2437.138,NULL,Zimbabwe
2021-03-05,99.846,2438.82,NULL,Zimbabwe
2021-03-06,99.913,2439.627,NULL,Zimbabwe
2021-03-07,99.913,2440.367,NULL,Zimbabwe
2021-03-08,100.048,2441.578,NULL,Zimbabwe
2021-03-09,100.182,2443.731,NULL,Zimbabwe
2021-03-10,100.182,2445.077,NULL,Zimbabwe
2021-03-11,100.384,2447.499,NULL,Zimbabwe
2021-03-12,100.653,2450.594,NULL,Zimbabwe
2021-03-13,100.99,2453.824,NULL,Zimbabwe
2021-03-14,101.124,2454.698,NULL,Zimbabwe
2021-03-15,101.191,2456.044,NULL,Zimbabwe
2021-03-16,101.393,2458.13,NULL,Zimbabwe
2021-03-17,101.46,2459.273,NULL,Zimbabwe
2021-03-18,101.528,2463.243,NULL,Zimbabwe
2021-03-19,101.595,2466.001,NULL,Zimbabwe
2021-03-20,101.595,2466.674,NULL,Zimbabwe
2021-03-21,101.73,2466.876,NULL,Zimbabwe
2021-03-22,101.864,2468.154,0,Zimbabwe
2021-03-23,101.999,2470.375,0.01,Zimbabwe
2021-03-24,101.999,2472.528,0.02,Zimbabwe
2021-03-25,102.133,2474.479,0.03,Zimbabwe
2021-03-26,102.133,2476.296,0.04,Zimbabwe
2021-03-27,102.201,2477.17,0.05,Zimbabwe
2021-03-28,102.268,2477.439,0.07,Zimbabwe
2021-03-29,102.268,2478.583,0.08,Zimbabwe
2021-03-30,102.268,2478.583,0.09,Zimbabwe
2021-03-31,102.47,2481.476,0.1,Zimbabwe
2021-04-01,102.47,2482.418,0.12,Zimbabwe
2021-04-02,102.537,2482.889,0.14,Zimbabwe
