2021-04-28 00:00:00.000,Benin,NULL
2021-04-28 00:00:00.000,Botswana,NULL
2021-04-28 00:00:00.000,Barbados,NULL
2021-04-28 00:00:00.000,Cayman Islands,NULL
2021-04-28 00:00:00.000,Gambia,NULL
2021-04-28 00:00:00.000,Chad,NULL
2021-04-28 00:00:00.000,Guyana,NULL
2021-04-28 00:00:00.000,Cambodia,NULL
2021-04-28 00:00:00.000,Czechia,9.16
2021-04-28 00:00:00.000,Croatia,4.31
2021-04-28 00:00:00.000,Dominica,NULL
2021-04-28 00:00:00.000,Burkina Faso,NULL
2021-04-28 00:00:00.000,Australia,NULL
2021-04-28 00:00:00.000,France,8.95
2021-04-28 00:00:00.000,Gibraltar,95.14
2021-04-28 00:00:00.000,Ghana,NULL
2021-04-28 00:00:00.000,Azerbaijan,4.96
2021-04-28 00:00:00.000,Grenada,NULL
2021-04-28 00:00:00.000,Djibouti,NULL
2021-04-28 00:00:00.000,Congo,NULL
2021-04-28 00:00:00.000,Algeria,NULL
2021-04-28 00:00:00.000,Malaysia,1.66
2021-04-28 00:00:00.000,Cyprus,NULL
2021-04-28 00:00:00.000,Belarus,NULL
2021-04-28 00:00:00.000,Brazil,5.97
2021-04-28 00:00:00.000,Guinea-Bissau,NULL
2021-04-28 00:00:00.000,Lebanon,2.42
2021-04-28 00:00:00.000,Georgia,NULL
2021-04-28 00:00:00.000,Cote d'Ivoire,NULL
2021-04-28 00:00:00.000,Denmark,10.85
2021-04-28 00:00:00.000,El Salvador,0.89
2021-04-28 00:00:00.000,Central African Republic,NULL
2021-04-28 00:00:00.000,Canada,2.81
2021-04-28 00:00:00.000,Belize,NULL
2021-04-28 00:00:00.000,Bosnia and Herzegovina,NULL
2021-04-28 00:00:00.000,Gabon,NULL
2021-04-28 00:00:00.000,Armenia,NULL
2021-04-28 00:00:00.000,Aruba,19.53
2021-04-28 00:00:00.000,Eswatini,NULL
2021-04-28 00:00:00.000,Egypt,NULL
2021-04-28 00:00:00.000,Antigua and Barbuda,NULL
2021-04-28 00:00:00.000,China,NULL
2021-04-28 00:00:00.000,Burundi,NULL
2021-04-28 00:00:00.000,Ethiopia,NULL
2021-04-28 00:00:00.000,Bangladesh,1.64
2021-04-28 00:00:00.000,Andorra,NULL
2021-04-28 00:00:00.000,Ecuador,1.29
2021-04-28 00:00:00.000,Guinea,0.35
2021-04-28 00:00:00.000,Cuba,NULL
2021-04-28 00:00:00.000,Curacao,12.05
2021-04-28 00:00:00.000,Bulgaria,2.74
2021-04-28 00:00:00.000,Comoros,NULL
2021-04-28 00:00:00.000,Bhutan,NULL
2021-04-28 00:00:00.000,Dominican Republic,7.26
2021-04-28 00:00:00.000,Costa Rica,NULL
2021-04-28 00:00:00.000,Greenland,8.79
2021-04-28 00:00:00.000,Greece,8.73
2021-04-28 00:00:00.000,Mongolia,9.1
2021-04-28 00:00:00.000,Japan,NULL
2021-04-28 00:00:00.000,Zambia,NULL
2021-04-28 00:00:00.000,Spain,9.44
2021-04-28 00:00:00.000,San Marino,NULL
2021-04-28 00:00:00.000,Portugal,8.28
2021-04-28 00:00:00.000,Maldives,18.01
